C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_21_58_305.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_21_58_305.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_21_58_305.jpg, -0.439231, 1, 0, 9.849603
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_21_58_408.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_21_58_408.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_21_58_408.jpg, -0.1440004, 1, 0, 10.94979
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_21_58_512.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_21_58_512.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_21_58_512.jpg, 0, 1, 0, 12.16262
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_21_58_614.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_21_58_614.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_21_58_614.jpg, 0, 1, 0, 13.10879
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_21_58_715.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_21_58_715.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_21_58_715.jpg, -0.2642577, 1, 0, 14.20986
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_21_58_818.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_21_58_818.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_21_58_818.jpg, -0.5563732, 1, 0, 15.15275
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_21_58_921.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_21_58_921.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_21_58_921.jpg, -0.1946742, 1, 0, 16.44266
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_21_59_024.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_21_59_024.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_21_59_024.jpg, 0, 1, 0, 17.35111
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_21_59_126.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_21_59_126.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_21_59_126.jpg, 0, 1, 0, 18.52664
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_21_59_229.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_21_59_229.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_21_59_229.jpg, 0, 1, 0, 19.41221
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_21_59_333.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_21_59_333.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_21_59_333.jpg, -0.0558606, 1, 0, 20.5388
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_21_59_435.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_21_59_435.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_21_59_435.jpg, -0.352155, 1, 0, 21.40065
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_21_59_535.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_21_59_535.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_21_59_535.jpg, -0.126435, 1, 0, 22.42306
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_21_59_638.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_21_59_638.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_21_59_638.jpg, 0, 1, 0, 23.37361
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_21_59_739.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_21_59_739.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_21_59_739.jpg, 0, 1, 0, 24.35244
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_21_59_840.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_21_59_840.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_21_59_840.jpg, -0.0484932, 1, 0, 25.5054
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_21_59_941.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_21_59_941.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_21_59_941.jpg, -0.3490956, 1, 0, 26.38635
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_00_044.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_00_044.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_00_044.jpg, -0.4805703, 1, 0, 27.13585
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_00_148.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_00_148.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_00_148.jpg, -0.1706351, 1, 0, 28.07133
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_00_250.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_00_250.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_00_250.jpg, 0, 1, 0, 28.98026
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_00_353.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_00_353.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_00_353.jpg, 0, 1, 0, 29.8931
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_00_456.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_00_456.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_00_456.jpg, -0.2821407, 1, 0, 30.17494
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_00_557.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_00_557.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_00_557.jpg, -0.06336693, 1, 0, 30.19146
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_00_663.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_00_663.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_00_663.jpg, 0, 0.6827217, 0, 30.12307
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_00_766.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_00_766.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_00_766.jpg, 0, 0.3861319, 0, 30.04835
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_00_869.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_00_869.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_00_869.jpg, 0, 0.09122021, 0, 29.9569
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_00_971.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_00_971.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_00_971.jpg, 0, 0, 0, 29.67033
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_01_072.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_01_072.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_01_072.jpg, -0.1482216, 0, 0, 29.3646
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_01_176.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_01_176.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_01_176.jpg, -0.3570816, 0, 0, 28.94497
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_01_279.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_01_279.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_01_279.jpg, -0.0506127, 0, 0, 28.65271
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_01_382.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_01_382.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_01_382.jpg, 0, 0, 0, 28.30048
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_01_486.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_01_486.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_01_486.jpg, 0, 0, 0, 28.01558
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_01_587.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_01_587.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_01_587.jpg, 0, 0, 0, 27.73419
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_01_694.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_01_694.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_01_694.jpg, -0.1493742, 0, 0, 27.44834
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_01_798.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_01_798.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_01_798.jpg, -0.1725648, 0, 0, 27.09867
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_01_904.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_01_904.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_01_904.jpg, 0, 0, 0, 26.76657
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_02_005.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_02_005.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_02_005.jpg, 0, 0, 0, 26.49703
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_02_109.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_02_109.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_02_109.jpg, 0, 0, 0, 26.23081
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_02_213.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_02_213.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_02_213.jpg, -0.0984849, 0, 0, 25.96483
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_02_314.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_02_314.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_02_314.jpg, -0.4071834, 0, 0, 25.60138
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_02_418.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_02_418.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_02_418.jpg, -0.1113588, 0, 0, 25.33202
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_02_523.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_02_523.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_02_523.jpg, 0, 0, 0, 25.01668
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_02_624.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_02_624.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_02_624.jpg, 0, 0, 0, 24.76463
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_02_725.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_02_725.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_02_725.jpg, -0.0354525, 0, 0, 24.51566
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_02_827.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_02_827.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_02_827.jpg, -0.3250344, 0, 0, 24.21163
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_02_931.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_02_931.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_02_931.jpg, -0.06230913, 0, 0, 23.95795
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_03_033.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_03_033.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_03_033.jpg, 0, 0, 0, 23.71214
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_03_137.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_03_137.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_03_137.jpg, 0, 0, 0, 23.47274
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_03_240.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_03_240.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_03_240.jpg, -0.1315131, 0, 0, 23.18526
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_03_343.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_03_343.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_03_343.jpg, -0.37612, 0, 0, 22.85541
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_03_445.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_03_445.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_03_445.jpg, -0.07104906, 0, 0, 22.62071
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_03_546.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_03_546.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_03_546.jpg, 0, 0, 0, 22.38503
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_03_649.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_03_649.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_03_649.jpg, 0, 0, 0, 22.15784
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_03_751.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_03_751.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_03_751.jpg, -0.0140295, 0, 0, 21.93577
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_03_852.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_03_852.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_03_852.jpg, -0.3222051, 0, 0, 21.6654
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_03_955.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_03_955.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_03_955.jpg, -0.0333171, 0, 0, 21.44218
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_04_056.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_04_056.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_04_056.jpg, 0, 0, 0, 21.2252
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_04_158.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_04_158.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_04_158.jpg, 0, 0, 0, 21.00901
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_04_261.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_04_261.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_04_261.jpg, 0, 0, 0, 20.75613
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_04_369.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_04_369.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_04_369.jpg, -0.3238953, 0, 0, 20.50461
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_04_472.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_04_472.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_04_472.jpg, -0.04721458, 0, 0, 20.28341
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_04_572.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_04_572.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_04_572.jpg, 0, 0, 0, 20.09047
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_04_677.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_04_677.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_04_677.jpg, 0, 0, 0, 19.85584
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_04_777.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_04_777.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_04_777.jpg, 0, 0, 0, 19.75597
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_04_877.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_04_877.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_04_877.jpg, -0.2602587, 0, 0, 19.26896
C:\Users\eness\Desktop\Data\IMG\center_2020_06_02_21_22_04_979.jpg, C:\Users\eness\Desktop\Data\IMG\left_2020_06_02_21_22_04_979.jpg, C:\Users\eness\Desktop\Data\IMG\right_2020_06_02_21_22_04_979.jpg, -0.3804818, 0, 0, 19.29717
